,loss,mse,mae,root_mean_squared_error,val_loss,val_mse,val_mae,val_root_mean_squared_error,lr
42,7.59572722017765e-05,5.47709823877085e-05,0.004391645081341267,0.007400742266327143,7.132067548809573e-05,5.0163820560555905e-05,0.004196465015411377,0.007082642056047916,1.9773263e-06
43,7.587156142108142e-05,5.471422991831787e-05,0.004389917012304068,0.007396906614303589,7.12465334800072e-05,5.010284439777024e-05,0.0041967458091676235,0.007078336086124182,1.3841284e-06
44,7.552793249487877e-05,5.4390162404160947e-05,0.004385798238217831,0.007374968379735947,7.119299698388204e-05,5.00848691444844e-05,0.00419425405561924,0.0070770662277936935,1.3841284e-06
45,7.581371028209105e-05,5.470331234391779e-05,0.004386703483760357,0.007396169006824493,7.114428444765508e-05,5.0056882173521444e-05,0.004191731568425894,0.007075089029967785,1.3841284e-06
46,7.566710701212287e-05,5.4575873946305364e-05,0.004384464118629694,0.0073875486850738525,7.109419675543904e-05,5.0029488193104044e-05,0.004189650062471628,0.007073152810335159,9.688898e-07
47,7.567976717837155e-05,5.460431566461921e-05,0.004382804501801729,0.007389473263174295,7.105720578692853e-05,5.000629971618764e-05,0.0041889045387506485,0.007071513216942549,9.688898e-07
48,7.549655856564641e-05,5.4437008657259867e-05,0.004378512967377901,0.007378143724054098,7.10094318492338e-05,4.9971058615483344e-05,0.00418819347396493,0.007069020997732878,9.688898e-07
49,7.532335439464077e-05,5.427783980849199e-05,0.004374604672193527,0.007367349695414305,7.09850137354806e-05,4.996064672013745e-05,0.004186352714896202,0.007068284321576357,6.782229e-07
50,7.546460255980492e-05,5.4427102440968156e-05,0.004378558602184057,0.007377472706139088,7.096237823134288e-05,4.994620394427329e-05,0.004186857491731644,0.007067262660712004,6.782229e-07
51,7.552059832960367e-05,5.449600575957447e-05,0.004379210527986288,0.007382140960544348,7.09334053681232e-05,4.9931066314456984e-05,0.004185179248452187,0.007066191639751196,6.782229e-07
52,7.547596032964066e-05,5.4458076192531735e-05,0.004379555117338896,0.007379571441560984,7.091451698215678e-05,4.9917431169888005e-05,0.004185582976788282,0.007065226789563894,4.74756e-07
53,7.567866850877181e-05,5.467083246912807e-05,0.004383296240121126,0.00739397294819355,7.089674181770533e-05,4.99113739351742e-05,0.0041853743605315685,0.007064798381179571,4.74756e-07
54,7.529337744927034e-05,5.4295083828037605e-05,0.004373373929411173,0.007368519902229309,7.087278208928183e-05,4.988914224668406e-05,0.004185397643595934,0.007063224446028471,4.74756e-07
55,7.554444891866297e-05,5.455216523841955e-05,0.004377863835543394,0.007385943550616503,7.086534606060013e-05,4.98873669130262e-05,0.004184941295534372,0.007063098717480898,3.323292e-07
56,7.53216736484319e-05,5.4333624575519934e-05,0.004377247299998999,0.007371134590357542,7.085145625751466e-05,4.987934880773537e-05,0.004184344783425331,0.00706253107637167,3.323292e-07
57,7.551712042186409e-05,5.453333869809285e-05,0.004379718564450741,0.0073846690356731415,7.083382661221549e-05,4.98699773743283e-05,0.004182096570730209,0.0070618679746985435,3.323292e-07
58,7.544712570961565e-05,5.446789145935327e-05,0.004379444755613804,0.007380236405879259,7.082806405378506e-05,4.98672598041594e-05,0.0041840397752821445,0.007061675190925598,2.3263044e-07
